cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
GVG_055,Screwjank Clunker,Goblins vs Gnomes,Minion,Rare,Battlecry,1,Warrior,,4,5,2,True,Mech,Jesper Ejsing,<b>Battlecry:</b> Give a friendly Mech +2/+2.,"If it breaks, just kick it a couple of times while yelling ""Durn thing!""",enUS
GVG_040,Siltfin Spiritwalker,Goblins vs Gnomes,Minion,Epic,Overload,1,Shaman,,4,5,2,True,Murloc,Clint Langley,"Whenever another friendly Murloc dies, draw a card. <b><b>Overload</b>:</b> (1)","The elements respond to anyone who calls them for a worthy cause, even if you call them by yelling, ""MRGHRGLGLGL!""",enUS
GVG_022,Tinker's Sharpsword Oil,Goblins vs Gnomes,Spell,Common,Combo,1,Rogue,,4,,,True,,Den,Give your weapon +3 Attack. <b>Combo:</b> Give a random friendly minion +3 Attack.,"""Get ready to strike oil!"" - Super-cheesy battle cry",enUS
GVG_122,Wee Spellstopper,Goblins vs Gnomes,Minion,Epic,Aura,1,Mage,,4,5,2,True,,Jonboy Meyers,Adjacent minions can't be targeted by spells or Hero Powers.,Bane of spellcasters and spelling bees everywhere.,enUS
GVG_069,Antique Healbot,Goblins vs Gnomes,Minion,Common,Battlecry,1,,,5,3,3,True,Mech,Jesper Ejsing,<b>Battlecry:</b> Restore 8 Health to your hero.,"They don't make 'em like they used to! (Because of explosions, mostly.)",enUS
GVG_119,Blingtron 3000,Goblins vs Gnomes,Minion,Legendary,Battlecry,1,,,5,4,3,True,Mech,Jomaro Kindred,<b>Battlecry:</b> Equip a random weapon for each player.,PREPARE PARTY SERVOS FOR IMMEDIATE DEPLOYMENT.,enUS
GVG_063,Bolvar Fordragon,Goblins vs Gnomes,Minion,Legendary,,0,Paladin,,5,7,1,True,,Tooth,"Whenever a friendly minion dies while this is in your hand, gain +1 Attack.",Spoiler alert: Bolvar gets melted and then sits on an ice throne and everyone forgets about him.,enUS
GVG_099,Bomb Lobber,Goblins vs Gnomes,Minion,Rare,Battlecry,1,,,5,3,3,True,,Luca Zontini,<b>Battlecry:</b> Deal 4 damage to a random enemy minion.,He lobbies Orgrimmar daily on behalf of bombs.,enUS
GVG_062,Cobalt Guardian,Goblins vs Gnomes,Minion,Rare,,0,Paladin,,5,3,6,True,Mech,Jim Nelson,"Whenever you summon a Mech, gain <b>Divine Shield</b>.","Guardians used to be built out of Adamantium, but production got moved to Gadgetzan and Cobalt was cheap.",enUS
GVG_073,Cobra Shot,Goblins vs Gnomes,Spell,Common,,0,Hunter,,5,,,True,,Howard Lyon,Deal $3 damage to a minion and the enemy hero.,"""Cobra Shot"" hurts way, way, way more than ""Cobra Cuddle.""",enUS
GVG_019,Demonheart,Goblins vs Gnomes,Spell,Epic,,0,Warlock,,5,,,True,,Kerem Beyit,"Deal $5 damage to a minion.  If it's a friendly Demon, give it +5/+5 instead.",Virtually every member of the pro demon lobby is a warlock. Weird.,enUS
GVG_080,Druid of the Fang,Goblins vs Gnomes,Minion,Common,Battlecry,1,Druid,,5,4,4,True,,Brandon Kitkouski,"<b>Battlecry:</b> If you have a Beast, transform this minion into a 7/7.","The Druids of the Fang live in the Wailing Caverns. They wear cool snake shirts and tell snake jokes and say ""bro"" a lot.",enUS
GVG_080t,Druid of the Fang,Goblins vs Gnomes,Minion,,,0,Druid,,5,7,7,,Beast,Massive Black,,,enUS
GVG_016,Fel Reaver,Goblins vs Gnomes,Minion,Epic,,0,,,5,8,8,True,Mech,Zoltan & Gabor,"Whenever your opponent plays a card, remove the top 3 cards of your deck.",So reaver. Much fel. Wow.,enUS
GVG_100,Floating Watcher,Goblins vs Gnomes,Minion,Common,,0,Warlock,,5,4,4,True,Demon,Todd Lockwood,"Whenever your hero takes damage on your turn, gain +2/+2.","""Evil Eye Watcher of Doom"" was the original name, but marketing felt it was a bit too aggressive.",enUS
GVG_120,Hemet Nesingwary,Goblins vs Gnomes,Minion,Legendary,Battlecry,1,,,5,3,6,True,,Ralph Horsley,<b>Battlecry:</b> Destroy a Beast.,It's hard to make a living as a hunter in a world where beasts instantly reappear minutes after you kill them.,enUS
GVG_106,Junkbot,Goblins vs Gnomes,Minion,Epic,,0,,,5,5,1,True,Mech,Zoltan Boros,"Whenever a friendly Mech dies, gain +2/+2.",One bot's junk is another bot's AWESOME UPGRADE!,enUS
GVG_046,King of Beasts,Goblins vs Gnomes,Minion,Rare,Battlecry#Taunt,2,Hunter,,5,6,2,True,Beast,Seamus Gallagher,<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Attack for each other Beast you have.,He never sleeps.  Not even in the mighty jungle.,enUS
GVG_090,Madder Bomber,Goblins vs Gnomes,Minion,Rare,Battlecry,1,,,5,4,5,True,,Alex Horley Orlandelli,<b>Battlecry:</b> Deal 6 damage randomly split between all other characters.,"Dang, Bomber, calm down.",enUS
GVG_111,Mimiron's Head,Goblins vs Gnomes,Minion,Legendary,,0,,,5,5,4,True,Mech,Trent Kaniuga,"At the start of your turn, if you have at least 3 Mechs, destroy them all and form V-07-TR-0N.",Do not push the big red button!,enUS
GVG_088,Ogre Ninja,Goblins vs Gnomes,Minion,Rare,Stealth,1,Rogue,,5,6,6,True,,Samwise,"<b>Stealth</b>
50% chance to attack the wrong enemy.","He didn't have the grades to get into ninja school, but his dad pulled some strings.",enUS
GVG_060,Quartermaster,Goblins vs Gnomes,Minion,Epic,Battlecry,1,Paladin,,5,5,2,True,,Phroilan Gardner,<b>Battlecry:</b> Give your Silver Hand Recruits +2/+2.,His specialty? Dividing things into four pieces.,enUS
GVG_070,Salty Dog,Goblins vs Gnomes,Minion,Common,,0,,,5,4,7,True,Pirate,Alex Horley Orlandelli,,"He's recently recovered from being a ""scurvy dog.""",enUS
GVG_086,Siege Engine,Goblins vs Gnomes,Minion,Rare,,0,Warrior,,5,5,5,True,Mech,Zero Yue,"Whenever you gain Armor, give this minion +1 Attack.",Wintergrasp Keep's only weakness!,enUS
GVG_083,Upgraded Repair Bot,Goblins vs Gnomes,Minion,Rare,Battlecry,1,Priest,,5,5,5,True,Mech,Nutchapol Thitinunthakorn,<b>Battlecry:</b> Give a friendly Mech +4 Health.,"It's the same as the previous generation but they slapped the word ""upgraded"" on it to sell it for double.",enUS
GVG_014,Vol'jin,Goblins vs Gnomes,Minion,Legendary,Battlecry,1,Priest,,5,2,6,True,,Raymond Swanland,<b>Battlecry:</b> Swap Health with another minion.,"Vol'jin is a shadow hunter, which is like a shadow priest except more voodoo.",enUS
GVG_077,Anima Golem,Goblins vs Gnomes,Minion,Epic,,0,Warlock,,6,9,9,True,Mech,Josh Harris,"At the end of each turn, destroy this minion if it's your only one.",The Dark Animus is evil and mysterious and huge and unable to write sentences that utilize proper grammar.,enUS
GVG_041,Dark Wispers,Goblins vs Gnomes,Spell,Epic,,0,Druid,,6,,,True,,Trent Kaniuga,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,Don't worry; we fired the person who named this card.,enUS
GVG_117,Gazlowe,Goblins vs Gnomes,Minion,Legendary,,0,,,6,6,3,True,,Luke Mancini,"Whenever you cast a 1-mana spell, add a random Mech to your hand.","Gazlowe was voted ""Most Likely to Explode"" in high school.",enUS
GVG_056,Iron Juggernaut,Goblins vs Gnomes,Minion,Legendary,Battlecry,1,Warrior,,6,5,6,True,Mech,Raymond Swanland,"<b>Battlecry:</b> Shuffle a Mine into your opponent's deck. When drawn, it explodes for 10 damage.","The Iron Juggernaut guards Orgrimmar and has just earned the ""Employee of the Month"" award!",enUS
GVG_008,Lightbomb,Goblins vs Gnomes,Spell,Epic,AffectedBySpellPower,1,Priest,,6,,,True,,Luca Zontini,Deal damage to each minion equal to its Attack.,This is what happens when you allow goblins to be priests.,enUS
GVG_034,Mech-Bear-Cat,Goblins vs Gnomes,Minion,Rare,,0,Druid,,6,6,7,True,Mech,Trent Kaniuga,"Whenever this minion takes damage, add a <b>Spare Part</b> card to your hand.",Crushes buildings with his BEAR hands. ,enUS
GVG_112,Mogor the Ogre,Goblins vs Gnomes,Minion,Legendary,,0,,,6,6,7,True,,Michal Ivan,All minions have a 50% chance to attack the wrong enemy.,Mogor helped reopen the Dark Portal once. You know you're in trouble when you have to rely on an ogre.,enUS
GVG_105,Piloted Sky Golem,Goblins vs Gnomes,Minion,Epic,Deathrattle,1,,,6,4,6,True,Mech,Michael Phillippi,<b>Deathrattle:</b> Summon a random 4-Cost minion.,The pinnacle of goblin engineering. Includes an espresso machine and foot massager.,enUS
GVG_031,Recycle,Goblins vs Gnomes,Spell,Rare,,0,Druid,,6,,,True,,Efrem Palacios,Shuffle an enemy minion into your opponent's deck.,Druidic recycling involves putting plastics in one bin and enemy minions in another bin.,enUS
GVG_053,Shieldmaiden,Goblins vs Gnomes,Minion,Rare,Battlecry,1,Warrior,,6,5,5,True,,Alex Horley Orlandelli,<b>Battlecry:</b> Gain 5 Armor.,She has three shieldbearers in her party to supply her with back ups when she gets low on durability.,enUS
GVG_115,Toshley,Goblins vs Gnomes,Minion,Legendary,Battlecry#Deathrattle,2,,,6,7,5,True,,Zoltan & Gabor,<b>Battlecry and Deathrattle:</b> Add a <b>Spare Part</b> card to your hand.,Something about power converters.,enUS
GVG_028,Trade Prince Gallywix,Goblins vs Gnomes,Minion,Legendary,,0,Rogue,,6,8,5,True,,Wei Wang,"Whenever your opponent casts a spell, gain a copy of it and give them a Coin.",Gallywix believes in supply and demand. He supplies the beatings and demands you pay up!,enUS
GVG_052,Crush,Goblins vs Gnomes,Spell,Epic,,0,Warrior,,7,,,True,,Michael Sutfin,"Destroy a minion. If you have a damaged minion, this costs (4) less.","Using this card on your enemies is one of the best things in life, according to some barbarians.",enUS
GVG_110,Dr. Boom,Goblins vs Gnomes,Minion,Legendary,Battlecry,1,,,7,7,7,True,,Alex Garner,<b>Battlecry:</b> Summon two 1/1 Boom Bots. <i>WARNING: Bots may explode.</i>,MARVEL AT HIS MIGHT!,enUS
GVG_007,Flame Leviathan,Goblins vs Gnomes,Minion,Legendary,,0,Mage,,7,7,7,True,Mech,Aleksi Briclot,"When you draw this, deal 2 damage to all characters.",Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,enUS
GVG_049,Gahz'rilla,Goblins vs Gnomes,Minion,Legendary,,0,Hunter,,7,9,6,True,Beast,Raymond Swanland,"Whenever this minion takes damage, double its Attack.",The Sen'jin High football team is The Gahz'rillas.,enUS
GVG_035,Malorne,Goblins vs Gnomes,Minion,Legendary,Deathrattle,1,Druid,,7,7,9,True,Beast,Oliver Chipping,<b>Deathrattle:</b> Shuffle this minion into your deck.,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",enUS
GVG_042,Neptulon,Goblins vs Gnomes,Minion,Legendary,Overload#Battlecry,2,Shaman,,7,7,7,True,,Ruan Jia,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),"Neptulon is ""The Tidehunter"". He's one of the four elemental lords. And he and Ragnaros get together and make really amazing saunas.",enUS
GVG_118,Troggzor the Earthinator,Goblins vs Gnomes,Minion,Legendary,,0,,,7,6,6,True,,Mike Sass,"Whenever your opponent casts a spell, summon a Burly Rockjaw Trogg.",He keeps earthinating the countryside despite attempts to stop him.,enUS
GVG_113,Foe Reaper 4000,Goblins vs Gnomes,Minion,Legendary,,0,,,8,9,6,True,Mech,James Ryman,Also damages the minions next to whomever it attacks.,"Foe reaping is really not so different from harvest reaping, at the end of the day.",enUS
GVG_079,Force-Tank MAX,Goblins vs Gnomes,Minion,Common,Divine Shield,1,,,8,7,7,True,Mech,Nutchapol Thitinunthakorn,<b>Divine Shield</b>,"There is a factory in Tanaris for crafting force-tanks, but it only ever made two, because of cost overruns.",enUS
GVG_114,Sneed's Old Shredder,Goblins vs Gnomes,Minion,Legendary,Deathrattle,1,,,8,7,5,True,Mech,Christopher Moeller,<b>Deathrattle:</b> Summon a random <b>Legendary</b> minion.,"When Sneed was defeated in the Deadmines, his shredder was sold at auction to an anonymous buyer. (Probably Hogger.)",enUS
GVG_111t,V-07-TR-0N,Goblins vs Gnomes,Minion,Legendary,Charge,1,,,8,8,4,,Mech,Chris Seaman,"<b>Charge</b>
<b>Mega-Windfury</b> <i>(Can attack four times a turn.)</i>",,enUS
GVG_021,Mal'Ganis,Goblins vs Gnomes,Minion,Legendary,Aura,1,Warlock,,9,7,9,True,Demon,Wayne Reynolds,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.","Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",enUS
GVG_116,Mekgineer Thermaplugg,Goblins vs Gnomes,Minion,Legendary,,0,,,9,7,9,True,Mech,Trent Kaniuga,"Whenever an enemy minion dies, summon a Leper Gnome.","He was obsessed with explosives until he discovered knitting. Now he yells, SWEATERS! MORE SWEATERS!",enUS
GVG_033,Tree of Life,Goblins vs Gnomes,Spell,Epic,,0,Druid,,9,,,True,,Steve Prescott,Restore all characters to full Health.,Healing: It grows on trees!,enUS
GVG_121,Clockwork Giant,Goblins vs Gnomes,Minion,Epic,,0,,,12,8,8,True,Mech,Dan Scott,Costs (1) less for each card in your opponent's hand.,He and Mountain Giant don't get along.,enUS
OG_313e,Addled,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_188e,Amber Carapace,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+5 Health.,,enUS
OG_293e,Arrakoa Devotion,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+5/+5.,,enUS
OG_311e,Beacon of Hope,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_195b,Big Wisps,Whispers of the Old Gods,Spell,Epic,,0,Druid,,,,,,,Skan Srisuwan,Give your minions +2/+2.,,enUS
OG_080ae,Bloodthistle,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Costs (2) less.,,enUS
OG_080ee,Briarthorn,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+3 Attack.,,enUS
OG_290e,Caller Devotion,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_293f,Dark Guardian,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased Stats.,,enUS
OG_121e,Dark Power,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Your next spell costs Health instead of Mana.,,enUS
OG_282e,Devotion of the Blade,Whispers of the Old Gods,Enchantment,,Battlecry,1,,,,,,,,,Increased stats.,,enUS
OG_200e,Doom Free,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Attack set to 7.,,enUS
OG_104e,Embracing the Shadow,Whispers of the Old Gods,Enchantment,,OneTurnEffect,1,,,,,,,,,Your healing effects are dealing damage.,,enUS
OG_195e,Enormous,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+2/+2.,,enUS
OG_150e,Enraged,Whispers of the Old Gods,Enchantment,,Enrage,1,,,,,,,,,+2 Attack.,,enUS
OG_218e,Enraged,Whispers of the Old Gods,Enchantment,,Enrage,1,,,,,,,,,+3 Attack.,,enUS
OG_337e,Eve of Destruction,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Stats increased.,,enUS
OG_047b,Evolve Scales,Whispers of the Old Gods,Spell,Common,,0,Druid,,,,,,,Alex Alexandrov,Gain 8 Armor.,,enUS
OG_047a,Evolve Spines,Whispers of the Old Gods,Spell,Common,,0,Druid,,,,,,,Alex Alexandrov,Give your hero +4 Attack this turn.,,enUS
OG_174e,Faceless,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Copying stats.,,enUS
OG_080de,Fadeleaf,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Stealthed until your next turn.,,enUS
OG_281e,Fanatic Devotion,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased Stats.,,enUS
OG_291e,Flickering Darkness,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Shadowcaster made this 1/1.,,enUS
OG_051e,Forbidden Power,Whispers of the Old Gods,Enchantment,,,0,Druid,,,,,,,,Increased stats.,,enUS
OG_284e,Geomancy,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Has <b>Taunt</b>.,,enUS
OG_320e,Hour of Corruption,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased Attack.,,enUS
OG_195a,Many Wisps,Whispers of the Old Gods,Spell,Epic,,0,Druid,,,,,,,Skan Srisuwan,Summon seven 1/1 Wisps.,,enUS
OG_048e,Mark of Y'Shaarj,Whispers of the Old Gods,Enchantment,Common,,0,Druid,,,,,,,,+2/+2.,,enUS
OG_045a,Nerubian Spores,Whispers of the Old Gods,Enchantment,Common,,0,Druid,,,,,,,,Get a Beast when this dies.,,enUS
OG_118f,New Calling,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Cost reduced.,,enUS
OG_292e,Night's Devotion,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_223e,Optimism,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+2.,,enUS
OG_321e,Power of Faith,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_113e,Power of the People,Whispers of the Old Gods,Enchantment,,,0,Warlock,,,,,,,,Increased Attack.,,enUS
OG_102e,Power Transfer,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Swapped stats.,,enUS
OG_023t,Primally Infused,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased stats.,,enUS
OG_222e,Rally,Whispers of the Old Gods,Enchantment,,,0,Paladin,,,,,,,,+1/+1.,,enUS
OG_315e,Reforged,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_118e,Renounce Darkness Deck Ench,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,,,enUS
OG_254e,Secretly Sated,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased stats.,,enUS
OG_158e,Secrets of the Cult,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_316k,Shadowy,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,1/1.,,enUS
OG_123e,Shifting,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Transforming into random minions.,,enUS
OG_256e,Slimed,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_303e,Sorcerous Devotion,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+1/+1.,,enUS
OG_302e,Soul Power,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased Attack.,,enUS
OG_047e,Spines,Whispers of the Old Gods,Enchantment,Common,OneTurnEffect,1,Druid,,,,,,,,+4 Attack this turn.,,enUS
OG_267e,Squid Oil Sheen,Whispers of the Old Gods,Enchantment,,,0,Rogue,,,,,,,,+2 Attack,,enUS
OG_300e,Tasty!,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Increased stats.,,enUS
OG_094e,Tentacles,Whispers of the Old Gods,Enchantment,,,0,Priest,,,,,,,,+2/+6,,enUS
OG_271e,Terrifying Visage,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Attack increased.,,enUS
OG_070e,Thirsty Blades,Whispers of the Old Gods,Enchantment,Common,,0,Rogue,,,,,,,,+1/+1.,,enUS
OG_312e,Upgraded,Whispers of the Old Gods,Enchantment,,,0,Warrior,,,,,,,,Increased Durability.,,enUS
OG_339e,Vassal's Subservience,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,+2/+2.,,enUS
OG_138e,Will of the Vizier,Whispers of the Old Gods,Enchantment,,,0,,,,,,,,,Reduced Cost.,,enUS
OG_202a,Y'Shaarj's Strength,Whispers of the Old Gods,Spell,Rare,,0,Druid,,,,,,,L. Lullabi & S. Srisuwan,Summon a 2/2 Slime.,,enUS
OG_202ae,Y'Shaarj's Strength,Whispers of the Old Gods,Enchantment,Rare,,0,Druid,,,,,,,,+3/+3.,,enUS
OG_202b,Yogg-Saron's Magic,Whispers of the Old Gods,Spell,Rare,,0,Druid,,,,,,,L. Lullabi & S. Srisuwan,Gain an empty Mana Crystal.,,enUS
OG_086,Forbidden Flame,Whispers of the Old Gods,Spell,Epic,AffectedBySpellPower,1,Mage,,0,,,True,,Hideaki Takamura,Spend all your Mana. Deal that much damage to a minion.,WARNING: This flame is not to be used unless you are a licensed acolyte of the Old Gods.,enUS
OG_198,Forbidden Healing,Whispers of the Old Gods,Spell,Epic,,0,Paladin,,0,,,True,,Mike Franchina,Spend all your Mana. Restore twice that much Health.,"No one's quite sure why it's forbidden. And yes, that should make you nervous.",enUS
OG_114,Forbidden Ritual,Whispers of the Old Gods,Spell,Rare,,0,Warlock,,0,,,True,,Evgeniy Zagumennyy,Spend all your Mana. Summon that many 1/1 Tentacles.,"Actually, C'Thun gives his full support for this ritual.",enUS
OG_101,Forbidden Shaping,Whispers of the Old Gods,Spell,Epic,,0,Priest,,0,,,True,,A.J. Nazzaro,Spend all your Mana. Summon a random minion that costs that much.,But the minion arrives covered in goo.,enUS
OG_195c,Wisp,Whispers of the Old Gods,Minion,Common,,0,Druid,,0,1,1,,,Skan Srisuwan,,,enUS
OG_070,Bladed Cultist,Whispers of the Old Gods,Minion,Common,Combo,1,Rogue,,1,2,1,True,,Jakub Kasber,<b>Combo:</b> Gain +1/+1.,He has a poor understanding of the law of diminishing returns.,enUS
OG_314,Blood To Ichor,Whispers of the Old Gods,Spell,Rare,,0,Warrior,,1,,,True,,Jim Nelson,"Deal $1 damage to a minion. If it survives, summon a 2/2 Slime.","For his next trick, he turns the ichor back to blood and stuffs it back in you.",enUS
OG_080c,Bloodthistle Toxin,Whispers of the Old Gods,Spell,,,0,Rogue,,1,,,,,Nutchapol Thitinunthakorn,"Return a friendly minion to your hand.
It costs (2) less.",,enUS
OG_080d,Briarthorn Toxin,Whispers of the Old Gods,Spell,,,0,Rogue,,1,,,,,Matthew O'Connor,Give a minion +3 Attack.,,enUS
OG_223,Divine Strength,Whispers of the Old Gods,Spell,Common,,0,Paladin,,1,,,True,,Eva Wilderman,Give a minion +1/+2.,Every year a few paladins get disqualified from the Westfall weight lifting championship for using Divine Strength.,enUS
TB_OG_027,Evolve,Whispers of the Old Gods,Spell,Rare,,0,Shaman,,1,,,,,,Transform your minions into random minions that cost (1) more.,,enUS
OG_027,Evolve,Whispers of the Old Gods,Spell,Rare,,0,Shaman,,1,,,True,,Luca Zontini,Transform your minions into random minions that cost (1) more.,"So you say you want an evolution. Well, you know. We all want to change the board.",enUS
OG_080e,Fadeleaf Toxin,Whispers of the Old Gods,Spell,,,0,Rogue,,1,,,,,Joe Wilson,Give a friendly minion <b>Stealth</b> until your next turn.,,enUS
OG_179,Fiery Bat,Whispers of the Old Gods,Minion,Common,Deathrattle,1,Hunter,,1,1,2,True,Beast,Andrew Hou,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,He'll always be our first.,enUS
OG_080f,Firebloom Toxin,Whispers of the Old Gods,Spell,,,0,Rogue,,1,,,,,Izzy Hoover,Deal $2 damage.,,enUS
OG_051,Forbidden Ancient,Whispers of the Old Gods,Minion,Epic,Battlecry,1,Druid,,1,1,1,True,,Grace Liu,<b>Battlecry:</b> Spend all your Mana. Gain +1/+1 for each mana spent.,This Ancient was banned from the local tavern after tucking a 'Dr. Boom' up its sleeve.,enUS
OG_114a,Icky Tentacle,Whispers of the Old Gods,Minion,,,0,Warlock,,1,1,1,,,Arthur Bozonnet,,,enUS
OG_072,Journey Below,Whispers of the Old Gods,Spell,Rare,,0,Rogue,,1,,,True,,Zoltan Boros,<b>Discover</b> a <b>Deathrattle</b> card.,Don't stop believing there's something below.,enUS
OG_080b,Kingsblood Toxin,Whispers of the Old Gods,Spell,,,0,Rogue,,1,,,,,Tyler Walpole,Draw a card.,,enUS
OG_061t,Mastiff,Whispers of the Old Gods,Minion,,,0,Hunter,,1,1,1,,Beast,Zoltan Boros,,,enUS
OG_312,N'Zoth's First Mate,Whispers of the Old Gods,Minion,Common,Battlecry,1,Warrior,,1,1,1,True,Pirate,Paul Mafayon,<b>Battlecry:</b> Equip a 1/3 Rusty Hook.,"Hates when N'Zoth yells ""Ahoy Matey!!"", but there's not really much he can do about it. ",enUS
OG_061,On the Hunt,Whispers of the Old Gods,Spell,Common,,0,Hunter,,1,,,True,,Zoltan Boros,"Deal $1 damage.
Summon a 1/1 Mastiff.",The mastiff giggles if you don't hit any ducks.,enUS
OG_156a,Ooze,Whispers of the Old Gods,Minion,Common,Taunt,1,,,1,1,1,,,Anton Magdalin,<b>Taunt</b>,,enUS
OG_241,Possessed Villager,Whispers of the Old Gods,Minion,Common,Deathrattle,1,Warlock,,1,1,1,True,,Matt Dixon,<b>Deathrattle:</b> Summon a 1/1 Shadowbeast.,It's like a pinata! A lame disgusting horrific pinata.,enUS
OG_023,Primal Fusion,Whispers of the Old Gods,Spell,Common,,0,Shaman,,1,,,True,,Jimmy Lo,Give a minion +1/+1 for each of your Totems.,Golce and Dabbana have a new line of Earth Totems available at vendors everywhere this holiday season.,enUS
OG_058,Rusty Hook,Whispers of the Old Gods,Weapon,,,0,Warrior,,1,,1,,,Grace Liu,,,enUS
OG_221,Selfless Hero,Whispers of the Old Gods,Minion,Rare,Deathrattle,1,Paladin,,1,1,2,True,,Rafael Zanchetin,<b>Deathrattle:</b> Give a random friendly minion <b>Divine Shield</b>.,"""Don't worry about me  I'll just be here... under these tentacles.""",enUS
OG_241a,Shadowbeast,Whispers of the Old Gods,Minion,,,0,Warlock,,1,1,1,,,L. Lullabi & A. Bozonnet,,,enUS
OG_123,Shifter Zerus,Whispers of the Old Gods,Minion,Legendary,,0,,,1,1,1,True,,Daria Tuzova,"Each turn this is in your hand, transform it into a random minion.",It's like being able to play with THREE angry chickens!,enUS
OG_006a,Silver Hand Murloc,Whispers of the Old Gods,Minion,,,0,Paladin,,1,1,1,,Murloc,Andrew Hou,,,enUS
OG_216a,Spider,Whispers of the Old Gods,Minion,,,0,Hunter,,1,1,1,,Beast,Luca Zontini,,,enUS
OG_151,Tentacle of N'Zoth,Whispers of the Old Gods,Minion,Common,Deathrattle,1,,,1,1,1,True,,J. Meyers & T. Washington,<b>Deathrattle:</b> Deal 1 damage to all minions.,Because EVERYDAY is the Day of the Tentacle of N'zoth.,enUS
OG_006,Vilefin Inquisitor,Whispers of the Old Gods,Minion,Epic,Battlecry,1,Paladin,,1,3,1,True,Murloc,Jerry Mascho,<b>Battlecry:</b> Your Hero Power becomes 'Summon a   1/1 Murloc.',Nobody expects the Vilefin Inquisition!,enUS
OG_158,Zealous Initiate,Whispers of the Old Gods,Minion,Common,Deathrattle,1,,,1,1,1,True,,Cole Eastburn,<b>Deathrattle:</b> Give a random friendly minion +1/+1.,"Ok, Initiate. You need to settle down and do your job. In this case, that means die so someone else can get a minor buff.",enUS
OG_311,A Light in the Darkness,Whispers of the Old Gods,Spell,Common,,0,Paladin,,2,,,True,,Zoltan Boros,"<b>Discover</b> a minion.
Give it +1/+1.","Wait, how can you have a light in the dark?  If you turn on a light while it's dark, doesn't that mean it's no longer dark?",enUS
OG_281,Beckoner of Evil,Whispers of the Old Gods,Minion,Common,Battlecry,1,,,2,3,2,True,,Eva Wilderman,<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i>,"Here, Evil!  C'mon boy!",enUS
OG_156,Bilefin Tidehunter,Whispers of the Old Gods,Minion,Common,Battlecry,1,,,2,1,2,True,Murloc,James Ryman,<b>Battlecry:</b> Summon a 1/1 Ooze with <b>Taunt</b>.,Bile actually makes for surprisingly sturdy fins.,enUS
