cardId,name,cardSet,type,rarity,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,Poisonous,Overload,HealTarget,Charge,Summoned,Combo,AdjacentBuff,Spell Damage,Taunt,Deathrattle,ImmuneToSpellpower,Morph,Divine Shield,Windfury,Enrage,Aura,AffectedBySpellPower,Battlecry,Silence,Inspire,OneTurnEffect,Stealth,Freeze,InvisibleDeathrattle,Secret
GVG_114,Sneed's Old Shredder,Goblins vs Gnomes,Minion,Legendary,1,,,8.0,7.0,5.0,True,Mech,Christopher Moeller,<b>Deathrattle:</b> Summon a random <b>Legendary</b> minion.,"When Sneed was defeated in the Deadmines, his shredder was sold at auction to an anonymous buyer. (Probably Hogger.)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GVG_111t,V-07-TR-0N,Goblins vs Gnomes,Minion,Legendary,1,,,8.0,8.0,4.0,,Mech,Chris Seaman,"<b>Charge</b>
<b>Mega-Windfury</b> <i>(Can attack four times a turn.)</i>",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GVG_021,Mal'Ganis,Goblins vs Gnomes,Minion,Legendary,1,Warlock,,9.0,7.0,9.0,True,Demon,Wayne Reynolds,"Your other Demons have +2/+2.
Your hero is <b>Immune</b>.","Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GVG_116,Mekgineer Thermaplugg,Goblins vs Gnomes,Minion,Legendary,0,,,9.0,7.0,9.0,True,Mech,Trent Kaniuga,"Whenever an enemy minion dies, summon a Leper Gnome.","He was obsessed with explosives until he discovered knitting. Now he yells, SWEATERS! MORE SWEATERS!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GVG_033,Tree of Life,Goblins vs Gnomes,Spell,Epic,0,Druid,,9.0,0.0,0.0,True,,Steve Prescott,Restore all characters to full Health.,Healing: It grows on trees!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_313e,Addled,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_188e,Amber Carapace,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+5 Health.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_293e,Arrakoa Devotion,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+5/+5.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_311e,Beacon of Hope,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_195b,Big Wisps,Whispers of the Old Gods,Spell,Epic,0,Druid,,0.0,0.0,0.0,,,Skan Srisuwan,Give your minions +2/+2.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080ae,Bloodthistle,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Costs (2) less.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080ee,Briarthorn,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+3 Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_290e,Caller Devotion,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_293f,Dark Guardian,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased Stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_121e,Dark Power,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Your next spell costs Health instead of Mana.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_282e,Devotion of the Blade,Whispers of the Old Gods,Enchantment,,1,,,0.0,0.0,0.0,,,,Increased stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_200e,Doom Free,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Attack set to 7.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_104e,Embracing the Shadow,Whispers of the Old Gods,Enchantment,,1,,,0.0,0.0,0.0,,,,Your healing effects are dealing damage.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OG_195e,Enormous,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+2/+2.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_150e,Enraged,Whispers of the Old Gods,Enchantment,,1,,,0.0,0.0,0.0,,,,+2 Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_218e,Enraged,Whispers of the Old Gods,Enchantment,,1,,,0.0,0.0,0.0,,,,+3 Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_337e,Eve of Destruction,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Stats increased.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_047b,Evolve Scales,Whispers of the Old Gods,Spell,Common,0,Druid,,0.0,0.0,0.0,,,Alex Alexandrov,Gain 8 Armor.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_047a,Evolve Spines,Whispers of the Old Gods,Spell,Common,0,Druid,,0.0,0.0,0.0,,,Alex Alexandrov,Give your hero +4 Attack this turn.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_174e,Faceless,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Copying stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080de,Fadeleaf,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Stealthed until your next turn.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_281e,Fanatic Devotion,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased Stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_291e,Flickering Darkness,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Shadowcaster made this 1/1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_051e,Forbidden Power,Whispers of the Old Gods,Enchantment,,0,Druid,,0.0,0.0,0.0,,,,Increased stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_284e,Geomancy,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Has <b>Taunt</b>.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_320e,Hour of Corruption,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_195a,Many Wisps,Whispers of the Old Gods,Spell,Epic,0,Druid,,0.0,0.0,0.0,,,Skan Srisuwan,Summon seven 1/1 Wisps.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_048e,Mark of Y'Shaarj,Whispers of the Old Gods,Enchantment,Common,0,Druid,,0.0,0.0,0.0,,,,+2/+2.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_045a,Nerubian Spores,Whispers of the Old Gods,Enchantment,Common,0,Druid,,0.0,0.0,0.0,,,,Get a Beast when this dies.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_118f,New Calling,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Cost reduced.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_292e,Night's Devotion,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_223e,Optimism,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+2.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_321e,Power of Faith,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_113e,Power of the People,Whispers of the Old Gods,Enchantment,,0,Warlock,,0.0,0.0,0.0,,,,Increased Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_102e,Power Transfer,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Swapped stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_023t,Primally Infused,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_222e,Rally,Whispers of the Old Gods,Enchantment,,0,Paladin,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_315e,Reforged,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_118e,Renounce Darkness Deck Ench,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_254e,Secretly Sated,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_158e,Secrets of the Cult,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_316k,Shadowy,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,1/1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_123e,Shifting,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Transforming into random minions.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_256e,Slimed,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_303e,Sorcerous Devotion,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_302e,Soul Power,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_047e,Spines,Whispers of the Old Gods,Enchantment,Common,1,Druid,,0.0,0.0,0.0,,,,+4 Attack this turn.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OG_267e,Squid Oil Sheen,Whispers of the Old Gods,Enchantment,,0,Rogue,,0.0,0.0,0.0,,,,+2 Attack,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_300e,Tasty!,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Increased stats.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_094e,Tentacles,Whispers of the Old Gods,Enchantment,,0,Priest,,0.0,0.0,0.0,,,,+2/+6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_271e,Terrifying Visage,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Attack increased.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_070e,Thirsty Blades,Whispers of the Old Gods,Enchantment,Common,0,Rogue,,0.0,0.0,0.0,,,,+1/+1.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_312e,Upgraded,Whispers of the Old Gods,Enchantment,,0,Warrior,,0.0,0.0,0.0,,,,Increased Durability.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_339e,Vassal's Subservience,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,+2/+2.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_138e,Will of the Vizier,Whispers of the Old Gods,Enchantment,,0,,,0.0,0.0,0.0,,,,Reduced Cost.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_202a,Y'Shaarj's Strength,Whispers of the Old Gods,Spell,Rare,0,Druid,,0.0,0.0,0.0,,,L. Lullabi & S. Srisuwan,Summon a 2/2 Slime.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_202ae,Y'Shaarj's Strength,Whispers of the Old Gods,Enchantment,Rare,0,Druid,,0.0,0.0,0.0,,,,+3/+3.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_202b,Yogg-Saron's Magic,Whispers of the Old Gods,Spell,Rare,0,Druid,,0.0,0.0,0.0,,,L. Lullabi & S. Srisuwan,Gain an empty Mana Crystal.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_086,Forbidden Flame,Whispers of the Old Gods,Spell,Epic,1,Mage,,0.0,0.0,0.0,True,,Hideaki Takamura,Spend all your Mana. Deal that much damage to a minion.,WARNING: This flame is not to be used unless you are a licensed acolyte of the Old Gods.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_198,Forbidden Healing,Whispers of the Old Gods,Spell,Epic,0,Paladin,,0.0,0.0,0.0,True,,Mike Franchina,Spend all your Mana. Restore twice that much Health.,"No one's quite sure why it's forbidden. And yes, that should make you nervous.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_114,Forbidden Ritual,Whispers of the Old Gods,Spell,Rare,0,Warlock,,0.0,0.0,0.0,True,,Evgeniy Zagumennyy,Spend all your Mana. Summon that many 1/1 Tentacles.,"Actually, C'Thun gives his full support for this ritual.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_101,Forbidden Shaping,Whispers of the Old Gods,Spell,Epic,0,Priest,,0.0,0.0,0.0,True,,A.J. Nazzaro,Spend all your Mana. Summon a random minion that costs that much.,But the minion arrives covered in goo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_195c,Wisp,Whispers of the Old Gods,Minion,Common,0,Druid,,0.0,1.0,1.0,,,Skan Srisuwan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_070,Bladed Cultist,Whispers of the Old Gods,Minion,Common,1,Rogue,,1.0,2.0,1.0,True,,Jakub Kasber,<b>Combo:</b> Gain +1/+1.,He has a poor understanding of the law of diminishing returns.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_314,Blood To Ichor,Whispers of the Old Gods,Spell,Rare,0,Warrior,,1.0,0.0,0.0,True,,Jim Nelson,"Deal $1 damage to a minion. If it survives, summon a 2/2 Slime.","For his next trick, he turns the ichor back to blood and stuffs it back in you.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080c,Bloodthistle Toxin,Whispers of the Old Gods,Spell,,0,Rogue,,1.0,0.0,0.0,,,Nutchapol Thitinunthakorn,"Return a friendly minion to your hand.
It costs (2) less.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080d,Briarthorn Toxin,Whispers of the Old Gods,Spell,,0,Rogue,,1.0,0.0,0.0,,,Matthew O'Connor,Give a minion +3 Attack.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_223,Divine Strength,Whispers of the Old Gods,Spell,Common,0,Paladin,,1.0,0.0,0.0,True,,Eva Wilderman,Give a minion +1/+2.,Every year a few paladins get disqualified from the Westfall weight lifting championship for using Divine Strength.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB_OG_027,Evolve,Whispers of the Old Gods,Spell,Rare,0,Shaman,,1.0,0.0,0.0,,,,Transform your minions into random minions that cost (1) more.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_027,Evolve,Whispers of the Old Gods,Spell,Rare,0,Shaman,,1.0,0.0,0.0,True,,Luca Zontini,Transform your minions into random minions that cost (1) more.,"So you say you want an evolution. Well, you know. We all want to change the board.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080e,Fadeleaf Toxin,Whispers of the Old Gods,Spell,,0,Rogue,,1.0,0.0,0.0,,,Joe Wilson,Give a friendly minion <b>Stealth</b> until your next turn.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_179,Fiery Bat,Whispers of the Old Gods,Minion,Common,1,Hunter,,1.0,1.0,2.0,True,Beast,Andrew Hou,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,He'll always be our first.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OG_080f,Firebloom Toxin,Whispers of the Old Gods,Spell,,0,Rogue,,1.0,0.0,0.0,,,Izzy Hoover,Deal $2 damage.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
